# x_k, theta_k, xd_k, thetad_k, tau_k, x_k+1, theta_k+1, xd_k+1, thetad_k+1
-4.891342209190281953e-01,-2.145583274947645558e-01,1.327934985712732607e-01,5.784385887652104818e-01,-4.765625000000000000e-01,-4.876147415544110353e-01,-2.080622783944713616e-01,1.579978277247006679e-01,5.752427954571154300e-01
-4.876147415544110353e-01,-2.080622783944713616e-01,1.579978277247006679e-01,5.752427954571154300e-01,-4.609375000000000000e-01,-4.859571277021014213e-01,-2.019449333593095752e-01,1.643819934081447720e-01,7.115966432691724908e-01
-4.859571277021014213e-01,-2.019449333593095752e-01,1.643819934081447720e-01,7.115966432691724908e-01,-4.531250000000000000e-01,-4.840232448744068994e-01,-1.928751046121658652e-01,1.881664806117462896e-01,8.159925580002785894e-01
-4.840232448744068994e-01,-1.928751046121658652e-01,1.881664806117462896e-01,8.159925580002785894e-01,-4.531250000000000000e-01,-4.820893620467122664e-01,-1.854126290371688468e-01,1.969859989734765726e-01,8.191883513083737522e-01
-4.820893620467122664e-01,-1.854126290371688468e-01,1.969859989734765726e-01,8.191883513083737522e-01,-4.531250000000000000e-01,-4.801554792190178000e-01,-1.761182936687696043e-01,1.966278599760071799e-01,8.341020534128174013e-01
-4.801554792190178000e-01,-1.761182936687696043e-01,1.966278599760071799e-01,8.341020534128174013e-01,-4.570312500000000000e-01,-4.779453274159382592e-01,-1.663012827305057340e-01,2.151422332961290818e-01,1.112136071217089794e+00
-4.779453274159382592e-01,-1.663012827305057340e-01,2.151422332961290818e-01,1.112136071217089794e+00,-4.492187500000000000e-01,-4.758733101005512278e-01,-1.574188796835379600e-01,2.099297191651064709e-01,7.914914759715494519e-01
-4.758733101005512278e-01,-1.574188796835379600e-01,2.099297191651064709e-01,7.914914759715494519e-01,-4.453125000000000000e-01,-4.736631582974717425e-01,-1.465194357979975881e-01,2.197006339352422233e-01,1.019458065282332404e+00
-4.736631582974717425e-01,-1.465194357979975881e-01,2.197006339352422233e-01,1.019458065282332404e+00,-4.375000000000000000e-01,-4.713148720066998032e-01,-1.384611579741352738e-01,2.345660057758953143e-01,8.277104667966272977e-01
-4.713148720066998032e-01,-1.384611579741352738e-01,2.345660057758953143e-01,8.277104667966272977e-01,-4.296875000000000000e-01,-4.689665857159278084e-01,-1.284689311363758080e-01,2.247444742163181297e-01,8.586031354415463168e-01
-4.689665857159278084e-01,-1.284689311363758080e-01,2.247444742163181297e-01,8.586031354415463168e-01,-4.179687500000000000e-01,-4.666182994251558691e-01,-1.205731837846996390e-01,2.399139324433634535e-01,8.916263329585288888e-01
-4.666182994251558691e-01,-1.205731837846996390e-01,2.399139324433634535e-01,8.916263329585288888e-01,-4.062500000000000000e-01,-4.638556096713065680e-01,-1.109183499178050397e-01,2.323460195165451547e-01,9.832390744572546692e-01
-4.638556096713065680e-01,-1.109183499178050397e-01,2.323460195165451547e-01,9.832390744572546692e-01,-3.789062500000000000e-01,-4.619217268436120460e-01,-1.024140230032019455e-01,2.358550923128303056e-01,8.554073421334513760e-01
-4.619217268436120460e-01,-1.024140230032019455e-01,2.358550923128303056e-01,8.554073421334513760e-01,-4.023437500000000000e-01,-4.594353060651476528e-01,-9.297750644903278461e-02,2.625183662285751063e-01,8.372978467209125641e-01
-4.594353060651476528e-01,-9.297750644903278461e-02,2.625183662285751063e-01,8.372978467209125641e-01,-4.062500000000000000e-01,-4.569488852866831485e-01,-8.302377537800477436e-02,2.276534515781853674e-01,1.036502296258839495e+00
-4.569488852866831485e-01,-8.302377537800477436e-02,2.276534515781853674e-01,1.036502296258839495e+00,-4.023437500000000000e-01,-4.543243300205263568e-01,-7.519972727317841832e-02,2.820585900139030433e-01,7.169229654493308734e-01
-4.543243300205263568e-01,-7.519972727317841832e-02,2.820585900139030433e-01,7.169229654493308734e-01,-4.023437500000000000e-01,-4.516997747543693986e-01,-6.684213491936093210e-02,2.539138868631084511e-01,8.873652752144021161e-01
-4.516997747543693986e-01,-6.684213491936093210e-02,2.539138868631084511e-01,8.873652752144021161e-01,-3.984375000000000000e-01,-4.492133539759049499e-01,-5.860883699644136441e-02,2.586316647272369207e-01,7.382282541699648482e-01
-4.492133539759049499e-01,-5.860883699644136441e-02,2.586316647272369207e-01,7.382282541699648482e-01,-4.062500000000000000e-01,-4.464506642220555932e-01,-5.080057928991867089e-02,2.686160852457099568e-01,7.243798165015528090e-01
-4.464506642220555932e-01,-5.080057928991867089e-02,2.686160852457099568e-01,7.243798165015528090e-01,-3.945312500000000000e-01,-4.438261089558986905e-01,-4.167837866505516575e-02,2.636437862495307205e-01,9.853696033293181111e-01
-4.438261089558986905e-01,-4.167837866505516575e-02,2.636437862495307205e-01,9.853696033293181111e-01,-4.257812500000000000e-01,-4.410634192020493893e-01,-3.373359179624806775e-02,2.786275051776748168e-01,7.510114274023451664e-01
-4.410634192020493893e-01,-3.373359179624806775e-02,2.786275051776748168e-01,7.510114274023451664e-01,-4.335937500000000000e-01,-4.381625949605075787e-01,-2.567977689946981251e-02,2.691741049887385051e-01,7.680556583788522573e-01
-4.381625949605075787e-01,-2.567977689946981251e-02,2.691741049887385051e-01,7.680556583788522573e-01,-4.179687500000000000e-01,-4.356761741820431300e-01,-1.860336453781894633e-02,2.656140543717080971e-01,7.158577010132992635e-01
-4.356761741820431300e-01,-1.860336453781894633e-02,2.656140543717080971e-01,7.158577010132992635e-01,-4.335937500000000000e-01,-4.330516189158863383e-01,-1.061434166704999793e-02,2.645688966319603708e-01,7.595335428905987118e-01
-4.330516189158863383e-01,-1.061434166704999793e-02,2.645688966319603708e-01,7.595335428905987118e-01,-4.453125000000000000e-01,-4.304270636497293800e-01,-2.967964076275306402e-03,2.635238707074714082e-01,8.074704425120250439e-01
-4.304270636497293800e-01,-2.967964076275306402e-03,2.635238707074714082e-01,8.074704425120250439e-01,-4.375000000000000000e-01,-4.276643738958800789e-01,3.880666699465152962e-03,2.754090575017621445e-01,6.838997679323483014e-01
-4.276643738958800789e-01,3.880666699465152962e-03,2.754090575017621445e-01,6.838997679323483014e-01,-4.492187500000000000e-01,-4.251779531174155746e-01,1.010415892386016916e-02,2.539708403379361545e-01,5.965480841777494048e-01
-4.251779531174155746e-01,1.010415892386016916e-02,2.539708403379361545e-01,5.965480841777494048e-01,-4.609375000000000000e-01,-4.225533978512587274e-01,1.594569604689149989e-02,2.579599440189085935e-01,6.029396707939395084e-01
-4.225533978512587274e-01,1.594569604689149989e-02,2.579599440189085935e-01,6.029396707939395084e-01,-4.609375000000000000e-01,-4.199288425851018247e-01,2.235843355839066057e-02,2.570984107028261301e-01,6.157228440263199376e-01
-4.199288425851018247e-01,2.235843355839066057e-02,2.570984107028261301e-01,6.157228440263199376e-01,-4.531250000000000000e-01,-4.171661528312524680e-01,2.765082363360151299e-02,2.551314607717080629e-01,5.017395493709284615e-01
-4.171661528312524680e-01,2.765082363360151299e-02,2.551314607717080629e-01,5.017395493709284615e-01,-4.609375000000000000e-01,-4.149560010281729827e-01,3.191890806618070259e-02,2.478092533218378968e-01,4.037352212560125220e-01
-4.149560010281729827e-01,3.191890806618070259e-02,2.478092533218378968e-01,4.037352212560125220e-01,-4.687500000000000000e-01,-4.123314457620161355e-01,3.571208534937535956e-02,2.642323192209237726e-01,3.696467593029982845e-01
-4.123314457620161355e-01,3.571208534937535956e-02,2.642323192209237726e-01,3.696467593029982845e-01,-4.882812500000000000e-01,-4.098450249835516868e-01,3.916346112577828720e-02,2.400240423668295042e-01,3.494067350183960308e-01
-4.098450249835516868e-01,3.916346112577828720e-02,2.400240423668295042e-01,3.494067350183960308e-01,-4.687500000000000000e-01,-4.073586042050872380e-01,4.320042414430068367e-02,2.521288256847102893e-01,4.261057744126781066e-01
-4.073586042050872380e-01,4.320042414430068367e-02,2.521288256847102893e-01,4.261057744126781066e-01,-4.921875000000000000e-01,-4.050103179143152987e-01,4.746145757859760589e-02,2.394589755550384780e-01,4.719121451620410523e-01
-4.050103179143152987e-01,4.746145757859760589e-02,2.394589755550384780e-01,4.719121451620410523e-01,4.921875000000000000e-01,-4.025238971358509055e-01,5.214105783035774544e-02,2.426093290093605803e-01,4.761732029061678251e-01
-4.025238971358509055e-01,5.214105783035774544e-02,2.426093290093605803e-01,4.761732029061678251e-01,4.726562500000000000e-01,-4.001756108450789662e-01,5.647186418457602469e-02,2.375874802810170605e-01,4.335626254648999867e-01
-4.001756108450789662e-01,5.647186418457602469e-02,2.375874802810170605e-01,4.335626254648999867e-01,4.609375000000000000e-01,-3.979654590419994808e-01,6.059580281943331009e-02,2.233908125470180916e-01,4.186489233604562821e-01
-3.979654590419994808e-01,6.059580281943331009e-02,2.233908125470180916e-01,4.186489233604562821e-01,4.453125000000000000e-01,-3.957553072389199955e-01,6.397966275545013959e-02,2.161707097978991798e-01,3.014698353969697542e-01
-3.957553072389199955e-01,6.397966275545013959e-02,2.161707097978991798e-01,3.014698353969697542e-01,4.375000000000000000e-01,-3.935451554358405102e-01,6.401956091482373379e-02,2.224580295232562177e-01,-1.065264436031695136e-03
-3.935451554358405102e-01,6.401956091482373379e-02,2.224580295232562177e-01,-1.065264436031695136e-03,4.570312500000000000e-01,-3.916112726081459883e-01,6.349422593433017015e-02,1.960907162995418063e-01,-4.474110631333120397e-02
-3.916112726081459883e-01,6.349422593433017015e-02,1.960907162995418063e-01,-4.474110631333120397e-02,4.687500000000000000e-01,-3.894011208050664474e-01,6.186102870741858745e-02,2.171480100319421458e-01,-2.194444738225292124e-01
-3.894011208050664474e-01,6.186102870741858745e-02,2.171480100319421458e-01,-2.194444738225292124e-01,4.765625000000000000e-01,-3.873291034896794716e-01,5.926888269141052795e-02,2.101530810561682283e-01,-2.567287290836385849e-01
-3.873291034896794716e-01,5.926888269141052795e-02,2.101530810561682283e-01,-2.567287290836385849e-01,4.921875000000000000e-01,-3.853952206619848941e-01,5.649347213840380522e-02,1.974222966395084433e-01,-2.737729600601456759e-01
-3.853952206619848941e-01,5.649347213840380522e-02,1.974222966395084433e-01,-2.737729600601456759e-01,4.960937500000000000e-01,-3.831850688589054088e-01,5.350395744658013875e-02,2.158284684469118642e-01,-2.908171910366528223e-01
-3.831850688589054088e-01,5.350395744658013875e-02,2.158284684469118642e-01,-2.908171910366528223e-01,-4.804687500000000000e-01,-3.809749170558259235e-01,5.173770365720068570e-02,2.182831437379582074e-01,-5.006742849348966989e-02
-3.809749170558259235e-01,5.173770365720068570e-02,2.182831437379582074e-01,-5.006742849348966989e-02,-4.609375000000000000e-01,-3.789028997404389476e-01,5.263822181716840132e-02,2.115599336399809904e-01,1.502022854804690444e-01
-3.789028997404389476e-01,5.263822181716840132e-02,2.115599336399809904e-01,1.502022854804690444e-01,-4.726562500000000000e-01,-3.765546134496669528e-01,5.508848091665457386e-02,2.306333204357734479e-01,3.302319751698254979e-01
-3.765546134496669528e-01,5.508848091665457386e-02,2.306333204357734479e-01,3.302319751698254979e-01,5.000000000000000000e-01,-3.743444616465875230e-01,6.055464637354403962e-02,2.247230018245208738e-01,5.795038532012422028e-01
-3.743444616465875230e-01,6.055464637354403962e-02,2.247230018245208738e-01,5.795038532012422028e-01,4.570312500000000000e-01,-3.721343098435080377e-01,6.637743745078351909e-02,2.140394492787718872e-01,5.976133486137810147e-01
-3.721343098435080377e-01,6.637743745078351909e-02,2.140394492787718872e-01,5.976133486137810147e-01,4.257812500000000000e-01,-3.699241580404285523e-01,7.227319249869056106e-02,2.267402540911679920e-01,5.997438774858444566e-01
-3.699241580404285523e-01,7.227319249869056106e-02,2.267402540911679920e-01,5.997438774858444566e-01,3.867187500000000000e-01,-3.678521407250414654e-01,7.776079426314910781e-02,1.970405503559011784e-01,5.155879870393405007e-01
-3.678521407250414654e-01,7.776079426314910781e-02,1.970405503559011784e-01,5.155879870393405007e-01,3.476562500000000000e-01,-3.659182578973469990e-01,7.844264844157723682e-02,1.912634695401977947e-01,9.587379924285257746e-03
-3.659182578973469990e-01,7.844264844157723682e-02,1.912634695401977947e-01,9.587379924285257746e-03,3.632812500000000000e-01,-3.641225095573448756e-01,7.553179143439285592e-02,1.771923317445200374e-01,-4.601942363656923440e-01
-3.641225095573448756e-01,7.553179143439285592e-02,1.771923317445200374e-01,-4.601942363656923440e-01,3.906250000000000000e-01,-3.623267612173428076e-01,6.991053512847621165e-02,1.827513574383465567e-01,-5.603290933526716699e-01
-3.623267612173428076e-01,6.991053512847621165e-02,1.827513574383465567e-01,-5.603290933526716699e-01,4.140625000000000000e-01,-3.608072818527257031e-01,6.414011995753704509e-02,1.600532001539705096e-01,-5.443501268121961889e-01
-3.608072818527257031e-01,6.414011995753704509e-02,1.600532001539705096e-01,-5.443501268121961889e-01,4.414062500000000000e-01,-3.590115335127235796e-01,5.860687947468457004e-02,1.809121236870826765e-01,-5.347627468879110335e-01
-3.590115335127235796e-01,5.860687947468457004e-02,1.809121236870826765e-01,-5.347627468879110335e-01,4.531250000000000000e-01,-3.570776506850290022e-01,5.320981154135803748e-02,1.727865644114380261e-01,-5.155879870393405007e-01
-3.570776506850290022e-01,5.320981154135803748e-02,1.727865644114380261e-01,-5.155879870393405007e-01,4.960937500000000000e-01,-3.552819023450269342e-01,5.126728768621675175e-02,1.894678249557018301e-01,-4.474110631333120397e-02
-3.552819023450269342e-01,5.126728768621675175e-02,1.894678249557018301e-01,-4.474110631333120397e-02,4.765625000000000000e-01,-3.534861540050248108e-01,5.076129344745841654e-02,1.878001906314345215e-01,-3.302319751698255118e-02
-3.534861540050248108e-01,5.076129344745841654e-02,1.878001906314345215e-01,-3.302319751698255118e-02,4.687500000000000000e-01,-3.515522711773302889e-01,5.009435458440440053e-02,1.935869326904665066e-01,-5.113269292952137696e-02
-3.515522711773302889e-01,5.009435458440440053e-02,1.935869326904665066e-01,-5.113269292952137696e-02,4.648437500000000000e-01,-3.494802538619433130e-01,5.086765202503712446e-02,1.913106855833927034e-01,2.247707960026876783e-01
-3.494802538619433130e-01,5.086765202503712446e-02,1.913106855833927034e-01,2.247707960026876783e-01,4.765625000000000000e-01,-3.475463710342487911e-01,5.509331533870012038e-02,1.873147929642414444e-01,4.399542120810901458e-01
-3.475463710342487911e-01,5.509331533870012038e-02,1.873147929642414444e-01,4.399542120810901458e-01,4.296875000000000000e-01,-3.457506226942467231e-01,5.930771731695724802e-02,2.015443644928959777e-01,4.271710388487098276e-01
-3.457506226942467231e-01,5.930771731695724802e-02,2.015443644928959777e-01,4.271710388487098276e-01,3.906250000000000000e-01,-3.438167398665521457e-01,6.319519313663483906e-02,1.877831341528081455e-01,3.920173124596638137e-01
-3.438167398665521457e-01,6.319519313663483906e-02,1.877831341528081455e-01,3.920173124596638137e-01,3.632812500000000000e-01,-3.421591260142425317e-01,6.686128143145383951e-02,1.727810435447645898e-01,3.749730814831567227e-01
-3.421591260142425317e-01,6.686128143145383951e-02,1.727810435447645898e-01,3.749730814831567227e-01,3.203125000000000000e-01,-3.403633776742404637e-01,6.800548409625510604e-02,1.779248428012854544e-01,-5.539375067364815663e-02
-3.403633776742404637e-01,6.800548409625510604e-02,1.779248428012854544e-01,-5.539375067364815663e-02,3.164062500000000000e-01,-3.387057638219307942e-01,6.269744027890128413e-02,1.498779083210697027e-01,-6.412891904910805740e-01
-3.387057638219307942e-01,6.269744027890128413e-02,1.498779083210697027e-01,-6.412891904910805740e-01,-4.609375000000000000e-01,-3.373244189450061992e-01,5.592392445410689777e-02,1.540120774785193880e-01,-6.711165946999679832e-01
-3.373244189450061992e-01,5.592392445410689777e-02,1.540120774785193880e-01,-6.711165946999679832e-01,-3.515625000000000000e-01,-3.355286706050040202e-01,4.918692517781077245e-02,1.812778754113050506e-01,-6.519418348513974504e-01
-3.355286706050040202e-01,4.918692517781077245e-02,1.812778754113050506e-01,-6.519418348513974504e-01,-2.265625000000000000e-01,-3.331803843142321364e-01,4.914473592650638739e-02,2.371755582385340622e-01,3.025350998330014751e-01
-3.331803843142321364e-01,4.914473592650638739e-02,2.371755582385340622e-01,3.025350998330014751e-01,-1.718750000000000000e-01,-3.301414255849978718e-01,6.122565432765339488e-02,2.740612946711862841e-01,1.607484033971828152e+00
-3.301414255849978718e-01,6.122565432765339488e-02,2.740612946711862841e-01,1.607484033971828152e+00,-1.718750000000000000e-01,-3.275168703188409691e-01,8.509491057497359234e-02,2.962374233332321083e-01,2.675944263311618165e+00
-3.275168703188409691e-01,8.509491057497359234e-02,2.962374233332321083e-01,2.675944263311618165e+00,-2.656250000000000000e-01,-3.242016426142216856e-01,1.158706691746167611e-01,3.265021325818437958e-01,3.225620712303973292e+00
-3.242016426142216856e-01,1.158706691746167611e-01,3.265021325818437958e-01,3.225620712303973292e+00,-3.593750000000000000e-01,-3.208864149096025131e-01,1.495605007978024203e-01,3.279498307168624560e-01,3.498328407928087191e+00
-3.208864149096025131e-01,1.495605007978024203e-01,3.279498307168624560e-01,3.498328407928087191e+00,-4.570312500000000000e-01,-3.177093216926757391e-01,1.861573417621795457e-01,3.252390605322875161e-01,3.746535021523472508e+00
-3.177093216926757391e-01,1.861573417621795457e-01,3.252390605322875161e-01,3.746535021523472508e+00,4.023437500000000000e-01,-3.146703629634414190e-01,2.192388833009939475e-01,3.018022624866778525e-01,3.170226961630324691e+00
-3.146703629634414190e-01,2.192388833009939475e-01,3.018022624866778525e-01,3.170226961630324691e+00,3.085937500000000000e-01,-3.120458076972845163e-01,2.443955176035588761e-01,2.595045415149200285e-01,2.363821783554331812e+00
-3.120458076972845163e-01,2.443955176035588761e-01,2.595045415149200285e-01,2.363821783554331812e+00,2.382812500000000000e-01,-3.096975214065126325e-01,2.626109403739865233e-01,2.381389405834065109e-01,1.623463000512303411e+00
-3.096975214065126325e-01,2.626109403739865233e-01,2.381389405834065109e-01,1.623463000512303411e+00,2.031250000000000000e-01,-3.074873696034331472e-01,2.754070816416120948e-01,2.198152458565780509e-01,1.235706745796766537e+00
-3.074873696034331472e-01,2.754070816416120948e-01,2.198152458565780509e-01,1.235706745796766537e+00,1.640625000000000000e-01,-3.058297557511235332e-01,2.843159626810833895e-01,1.653987489282177648e-01,7.605988073266304328e-01
-3.058297557511235332e-01,2.843159626810833895e-01,1.653987489282177648e-01,7.605988073266304328e-01,1.523437500000000000e-01,-3.041721418988138637e-01,2.911072721772505756e-01,1.648692532890118911e-01,6.860302968044117433e-01
-3.041721418988138637e-01,2.911072721772505756e-01,1.648692532890118911e-01,6.860302968044117433e-01,1.367187500000000000e-01,-3.029289315095816670e-01,2.968704470095274717e-01,1.237987252706122393e-01,6.199839017704467103e-01
-3.029289315095816670e-01,2.968704470095274717e-01,1.237987252706122393e-01,6.199839017704467103e-01,1.523437500000000000e-01,-3.019619900957344338e-01,3.019847808761062513e-01,9.799087271347428629e-02,5.379585401960060853e-01
-3.019619900957344338e-01,3.019847808761062513e-01,9.799087271347428629e-02,5.379585401960060853e-01,1.562500000000000000e-01,-3.009950486818870896e-01,3.076358406709553961e-01,9.190433138900547250e-02,5.592638289166399490e-01
-3.009950486818870896e-01,3.076358406709553961e-01,9.190433138900547250e-02,5.592638289166399490e-01,1.562500000000000000e-01,-3.003043762434248198e-01,3.111048030707397327e-01,6.874116490276234448e-02,4.058657501280758528e-01
-3.003043762434248198e-01,3.111048030707397327e-01,6.874116490276234448e-02,4.058657501280758528e-01,1.562500000000000000e-01,-2.996137038049624390e-01,3.147700889337248786e-01,7.206194456050644959e-02,3.760383459191884437e-01
-2.996137038049624390e-01,3.147700889337248786e-01,7.206194456050644959e-02,3.760383459191884437e-01,1.367187500000000000e-01,-2.990611658541925677e-01,3.170772822451020656e-01,4.788446086751470265e-02,2.641855801358604094e-01
-2.990611658541925677e-01,3.170772822451020656e-01,4.788446086751470265e-02,2.641855801358604094e-01,1.210937500000000000e-01,-2.987848968788076043e-01,3.181912835293679853e-01,3.159870384044378283e-02,1.043959147311061403e-01
-2.987848968788076043e-01,3.181912835293679853e-01,3.159870384044378283e-02,1.043959147311061403e-01,8.984375000000000000e-02,-2.985086279034227519e-01,3.188984853782559359e-01,2.550472274630257927e-02,7.243798165015527535e-02
-2.985086279034227519e-01,3.188984853782559359e-01,2.550472274630257927e-02,7.243798165015527535e-02,6.640625000000000000e-02,-2.983704934157302424e-01,3.178372371474095792e-01,1.499658420734408838e-02,-1.065264436031695267e-01
-2.983704934157302424e-01,3.178372371474095792e-01,1.499658420734408838e-02,-1.065264436031695267e-01,3.906250000000000000e-02,-2.982323589280377885e-01,3.170206827723427989e-01,1.394378075777676779e-02,0.000000000000000000e+00
-2.982323589280377885e-01,3.170206827723427989e-01,1.394378075777676779e-02,0.000000000000000000e+00,1.171875000000000000e-02,-2.982323589280377885e-01,3.173651412930892368e-01,-0.000000000000000000e+00,8.096009713840883470e-02
-2.982323589280377885e-01,3.173651412930892368e-01,-0.000000000000000000e+00,8.096009713840883470e-02,-7.812500000000000000e-03,-2.982323589280377885e-01,3.195993845768453911e-01,-0.000000000000000000e+00,3.217098596815719524e-01
-2.982323589280377885e-01,3.195993845768453911e-01,-0.000000000000000000e+00,3.217098596815719524e-01,-4.687500000000000000e-02,-2.982323589280377885e-01,3.236625268142426792e-01,-0.000000000000000000e+00,4.921521694466431951e-01
-2.982323589280377885e-01,3.236625268142426792e-01,-0.000000000000000000e+00,4.921521694466431951e-01,-9.375000000000000000e-02,-2.982323589280377885e-01,3.297690837246910478e-01,-0.000000000000000000e+00,6.913566189845702370e-01
-2.982323589280377885e-01,3.297690837246910478e-01,-0.000000000000000000e+00,6.913566189845702370e-01,-1.445312500000000000e-01,-2.982323589280377885e-01,3.372348386497731054e-01,-0.000000000000000000e+00,8.181230868723420313e-01
-2.982323589280377885e-01,3.372348386497731054e-01,-0.000000000000000000e+00,8.181230868723420313e-01,-2.148437500000000000e-01,-2.982323589280377885e-01,3.463740850988097919e-01,-0.000000000000000000e+00,9.949569832536033775e-01
-2.982323589280377885e-01,3.463740850988097919e-01,-0.000000000000000000e+00,9.949569832536033775e-01,-2.890625000000000000e-01,-2.983704934157302424e-01,3.560409173063333599e-01,-1.342955899741278721e-02,1.025849651898522508e+00
-2.983704934157302424e-01,3.560409173063333599e-01,-1.342955899741278721e-02,1.025849651898522508e+00,-3.789062500000000000e-01,-2.983704934157302424e-01,3.664529827232143044e-01,-0.000000000000000000e+00,1.084439195880265716e+00
-2.983704934157302424e-01,3.664529827232143044e-01,-0.000000000000000000e+00,1.084439195880265716e+00,-4.804687500000000000e-01,-2.987848968788076043e-01,3.749499043816887922e-01,-4.021875888653299314e-02,8.149272935642468685e-01
-2.987848968788076043e-01,3.749499043816887922e-01,-4.021875888653299314e-02,8.149272935642468685e-01,4.296875000000000000e-01,-2.994755693172699851e-01,3.802351420220198008e-01,-7.233003349060845855e-02,4.772384673421994350e-01
-2.994755693172699851e-01,3.802351420220198008e-01,-7.233003349060845855e-02,4.772384673421994350e-01,3.789062500000000000e-01,-3.007187797065022372e-01,3.832342064724771902e-01,-1.174679501779305330e-01,2.716424311880822895e-01
-3.007187797065022372e-01,3.832342064724771902e-01,-1.174679501779305330e-01,2.716424311880822895e-01,3.203125000000000000e-01,-3.021001245834268878e-01,3.822567611277526978e-01,-1.381181544451396681e-01,-1.864212763055466682e-01
-3.021001245834268878e-01,3.822567611277526978e-01,-1.381181544451396681e-01,-1.864212763055466682e-01,2.812500000000000000e-01,-3.038958729234289557e-01,3.785513809078329128e-01,-1.828090203020318605e-01,-3.589941149426812972e-01
-3.038958729234289557e-01,3.785513809078329128e-01,-1.828090203020318605e-01,-3.589941149426812972e-01,2.500000000000000000e-01,-3.061060247265084411e-01,3.713547920775345235e-01,-2.198465244097960458e-01,-8.149272935642468685e-01
-3.061060247265084411e-01,3.713547920775345235e-01,-2.198465244097960458e-01,-8.149272935642468685e-01,2.500000000000000000e-01,-3.084543110172803804e-01,3.624436009264744851e-01,-2.345269086489509269e-01,-8.202536157444052511e-01
-3.084543110172803804e-01,3.624436009264744851e-01,-2.345269086489509269e-01,-8.202536157444052511e-01,2.226562500000000000e-01,-3.110788662834372831e-01,3.500176308052310170e-01,-2.564754467757718870e-01,-1.237837274668829979e+00
-3.110788662834372831e-01,3.500176308052310170e-01,-2.564754467757718870e-01,-1.237837274668829979e+00,2.070312500000000000e-01,-3.138415560372866397e-01,3.363103595579439165e-01,-2.863671580992842025e-01,-1.419997493230249708e+00
-3.138415560372866397e-01,3.363103595579439165e-01,-2.863671580992842025e-01,-1.419997493230249708e+00,2.070312500000000000e-01,-3.170186492542133583e-01,3.207200392658787758e-01,-2.997030067275843757e-01,-1.593635596303416113e+00
-3.170186492542133583e-01,3.207200392658787758e-01,-2.997030067275843757e-01,-1.593635596303416113e+00,1.953125000000000000e-01,-3.200576079834476784e-01,3.051443225295832340e-01,-3.206136621858927116e-01,-1.626658793820398685e+00
-3.200576079834476784e-01,3.051443225295832340e-01,-3.206136621858927116e-01,-1.626658793820398685e+00,2.109375000000000000e-01,-3.232347012003743969e-01,2.894014091777206144e-01,-3.188270357959788748e-01,-1.577656629762940632e+00
-3.232347012003743969e-01,2.894014091777206144e-01,-3.188270357959788748e-01,-1.577656629762940632e+00,1.875000000000000000e-01,-3.266880633926861344e-01,2.728529591094173146e-01,-3.474989409496136439e-01,-1.653290404721191154e+00
-3.266880633926861344e-01,2.728529591094173146e-01,-3.474989409496136439e-01,-1.653290404721191154e+00,1.875000000000000000e-01,-3.301414255849978718e-01,2.554894062004262056e-01,-3.444332355994054740e-01,-1.766208434940550687e+00
-3.301414255849978718e-01,2.554894062004262056e-01,-3.444332355994054740e-01,-1.766208434940550687e+00,1.718750000000000000e-01,-3.337329222650020077e-01,2.385168649384424022e-01,-3.558917213818137415e-01,-1.728924179679441231e+00
-3.337329222650020077e-01,2.385168649384424022e-01,-3.558917213818137415e-01,-1.728924179679441231e+00,1.640625000000000000e-01,-3.374625534326986531e-01,2.212003852760581479e-01,-3.650434491212951049e-01,-1.775795814864836064e+00
-3.374625534326986531e-01,2.212003852760581479e-01,-3.650434491212951049e-01,-1.775795814864836064e+00,1.445312500000000000e-01,-3.410540501127027890e-01,2.035176837469090949e-01,-3.621722138563708282e-01,-1.818406392306104014e+00
-3.410540501127027890e-01,2.035176837469090949e-01,-3.621722138563708282e-01,-1.818406392306104014e+00,1.445312500000000000e-01,-3.458887571819391216e-01,1.848061876519098701e-01,-3.775644447629071809e-01,-1.808819012381818636e+00
-3.458887571819391216e-01,1.848061876519098701e-01,-3.775644447629071809e-01,-1.808819012381818636e+00,7.812500000000000000e-02,-3.486514469357884782e-01,1.664097281691133690e-01,-3.958311363438353769e-01,-1.756621055016265531e+00
-3.486514469357884782e-01,1.664097281691133690e-01,-3.958311363438353769e-01,-1.756621055016265531e+00,1.835937500000000000e-01,-3.526573470788700870e-01,1.468473852833495630e-01,-3.936822089019804682e-01,-2.004827668611650182e+00
-3.526573470788700870e-01,1.468473852833495630e-01,-3.936822089019804682e-01,-2.004827668611650182e+00,1.796875000000000000e-01,-3.565251127342591864e-01,1.263856760117430533e-01,-3.899097476196003997e-01,-1.921737042601178391e+00
-3.565251127342591864e-01,1.263856760117430533e-01,-3.899097476196003997e-01,-1.921737042601178391e+00,2.031250000000000000e-01,-3.603928783896482302e-01,1.095456608951648481e-01,-3.950849945072232861e-01,-1.618136678332145140e+00
-3.603928783896482302e-01,1.095456608951648481e-01,-3.950849945072232861e-01,-1.618136678332145140e+00,2.109375000000000000e-01,-3.643987785327298390e-01,9.350553875248417135e-02,-3.887003885098696543e-01,-1.639441967052778892e+00
-3.643987785327298390e-01,9.350553875248417135e-02,-3.887003885098696543e-01,-1.639441967052778892e+00,1.953125000000000000e-01,-3.681284097004264289e-01,7.757012202680652058e-02,-3.776272039877986986e-01,-1.559547134350401709e+00
