# x_k, theta_k, xd_k, thetad_k, tau_k, x_k+1, theta_k+1, xd_k+1, thetad_k+1
-2.610741817387639968e-02,-1.095761199195824792e-01,1.147453650079648113e-01,5.603290933526716699e-01,4.179687500000000000e-01,-2.486420778464418571e-02,-1.039889793839946092e-01,1.213611299259466647e-01,6.146575795902882167e-01
-2.486420778464418571e-02,-1.039889793839946092e-01,1.213611299259466647e-01,6.146575795902882167e-01,4.296875000000000000e-01,-2.362099739541197868e-02,-9.632226954184318346e-02,1.271371314282490339e-01,7.659251295067888154e-01
-2.362099739541197868e-02,-9.632226954184318346e-02,1.271371314282490339e-01,7.659251295067888154e-01,4.218750000000000000e-01,-2.223965251848730035e-02,-8.758026507033078722e-02,1.360713108026182228e-01,8.404936400290075049e-01
-2.223965251848730035e-02,-8.758026507033078722e-02,1.360713108026182228e-01,8.404936400290075049e-01,4.296875000000000000e-01,-2.099644212925508985e-02,-7.957714378399918798e-02,1.306605770371410402e-01,8.863000107783705062e-01
-2.099644212925508985e-02,-7.957714378399918798e-02,1.306605770371410402e-01,8.863000107783705062e-01,4.335937500000000000e-01,-1.947696276463794715e-02,-6.967363086524534788e-02,1.459691343975433042e-01,9.864348677653498321e-01
-1.947696276463794715e-02,-6.967363086524534788e-02,1.459691343975433042e-01,9.864348677653498321e-01,4.257812500000000000e-01,-1.795748340002080098e-02,-6.132990302911094094e-02,1.516155198508659097e-01,8.394283755929757840e-01
-1.795748340002080098e-02,-6.132990302911094094e-02,1.516155198508659097e-01,8.394283755929757840e-01,4.335937500000000000e-01,-1.657613852309612612e-02,-5.192898670237618836e-02,1.407863422512254659e-01,9.672601079167792992e-01
-1.657613852309612612e-02,-5.192898670237618836e-02,1.407863422512254659e-01,9.672601079167792992e-01,4.335937500000000000e-01,-1.491852467078651039e-02,-4.290193243937063389e-02,1.574040391939692807e-01,8.607336643136097587e-01
-1.491852467078651039e-02,-4.290193243937063389e-02,1.574040391939692807e-01,8.607336643136097587e-01,4.375000000000000000e-01,-1.326091081847689812e-02,-3.290510256515401244e-02,1.606779850057225290e-01,1.085504460316297548e+00
-1.326091081847689812e-02,-3.290510256515401244e-02,1.606779850057225290e-01,1.085504460316297548e+00,4.335937500000000000e-01,-1.187956594155222152e-02,-2.261129548997275682e-02,1.513250017673017367e-01,9.736516945329694028e-01
-1.187956594155222152e-02,-2.261129548997275682e-02,1.513250017673017367e-01,9.736516945329694028e-01,4.062500000000000000e-01,-1.022195208924260926e-02,-1.303412766534729587e-02,1.609756057234918714e-01,1.068460229339790457e+00
-1.022195208924260926e-02,-1.303412766534729587e-02,1.609756057234918714e-01,1.068460229339790457e+00,4.218750000000000000e-01,-8.564338236932998727e-03,-1.578736934467584764e-03,1.581559693175071390e-01,1.091896046932487652e+00
-8.564338236932998727e-03,-1.578736934467584764e-03,1.581559693175071390e-01,1.091896046932487652e+00,4.023437500000000000e-01,-7.044858872315852560e-03,7.653907561645925672e-03,1.638849613487747547e-01,8.745821019820217979e-01
-7.044858872315852560e-03,7.653907561645925672e-03,1.638849613487747547e-01,8.745821019820217979e-01,3.789062500000000000e-01,-5.387245020006240295e-03,1.502439971275748923e-02,1.607002683801223575e-01,7.094661143971090489e-01
-5.387245020006240295e-03,1.502439971275748923e-02,1.607002683801223575e-01,7.094661143971090489e-01,3.984375000000000000e-01,-3.867765655389096297e-03,2.225756848068317223e-02,1.476601185545086403e-01,7.435545763501233418e-01
-3.867765655389096297e-03,2.225756848068317223e-02,1.476601185545086403e-01,7.435545763501233418e-01,3.984375000000000000e-01,-2.348286290771951432e-03,3.060919081089240670e-02,1.537553287558781345e-01,8.351673178488491223e-01
-2.348286290771951432e-03,3.060919081089240670e-02,1.537553287558781345e-01,8.351673178488491223e-01,3.867187500000000000e-01,-9.669414138472740743e-04,3.873039835432295908e-02,1.405472756146976532e-01,8.490157555172610504e-01
-9.669414138472740743e-04,3.873039835432295908e-02,1.405472756146976532e-01,8.490157555172610504e-01,3.828125000000000000e-01,5.525379507698708996e-04,4.755725383388145766e-02,1.567311407650972266e-01,8.745821019820217979e-01
5.525379507698708996e-04,4.755725383388145766e-02,1.567311407650972266e-01,8.745821019820217979e-01,3.515625000000000000e-01,2.072017315387015765e-03,5.560754301639667108e-02,1.452902855791895487e-01,7.978830625877397775e-01
2.072017315387015765e-03,5.560754301639667108e-02,1.452902855791895487e-01,7.978830625877397775e-01,3.476562500000000000e-01,3.453362192311693231e-03,6.307197461293181928e-02,1.420566468717587849e-01,7.446198407861550628e-01
3.453362192311693231e-03,6.307197461293181928e-02,1.420566468717587849e-01,7.446198407861550628e-01,3.359375000000000000e-01,4.834707069236369829e-03,7.011631018337652343e-02,1.315393076026127039e-01,7.105313788331407698e-01
4.834707069236369829e-03,7.011631018337652343e-02,1.315393076026127039e-01,7.105313788331407698e-01,3.281250000000000000e-01,6.077917458468577727e-03,7.695942149783074893e-02,1.313054570003577837e-01,6.945524122926652888e-01
6.077917458468577727e-03,7.695942149783074893e-02,1.313054570003577837e-01,6.945524122926652888e-01,3.125000000000000000e-01,7.321127847700789094e-03,8.366874376090743803e-02,1.231089410803243994e-01,6.860302968044117433e-01
7.321127847700789094e-03,8.366874376090743803e-02,1.231089410803243994e-01,6.860302968044117433e-01,3.007812500000000000e-01,8.564338236932998727e-03,9.042686885094884663e-02,1.291173036622065284e-01,6.934871478566335679e-01
8.564338236932998727e-03,9.042686885094884663e-02,1.291173036622065284e-01,6.934871478566335679e-01,2.851562500000000000e-01,9.669414138472739659e-03,9.618679204149688244e-02,1.048339690618538544e-01,5.134574581672771698e-01
9.669414138472739659e-03,9.618679204149688244e-02,1.048339690618538544e-01,5.134574581672771698e-01,2.734375000000000000e-01,1.077449004001248059e-02,9.854094695518576807e-02,1.096061358809058001e-01,1.810949541253882022e-01
1.077449004001248059e-02,9.854094695518576807e-02,1.096061358809058001e-01,1.810949541253882022e-01,2.734375000000000000e-01,1.174143145385975369e-02,9.899005199289551138e-02,9.531707536875774767e-02,6.498113059793340918e-02
1.174143145385975369e-02,9.899005199289551138e-02,9.531707536875774767e-02,6.498113059793340918e-02,2.929687500000000000e-01,1.270837286770702679e-02,1.000067935427006588e-01,1.004718386727759261e-01,1.363538478120569775e-01
1.270837286770702679e-02,1.000067935427006588e-01,1.004718386727759261e-01,1.363538478120569775e-01,2.968750000000000000e-01,1.367531428155430509e-02,1.016190154956413683e-01,9.404179010029428687e-02,1.906823340496734409e-01
1.367531428155430509e-02,1.016190154956413683e-01,9.404179010029428687e-02,1.906823340496734409e-01,2.929687500000000000e-01,1.464225569540157819e-02,1.035096437556262128e-01,1.012317160438627600e-01,2.045307717180855078e-01
1.464225569540157819e-02,1.035096437556262128e-01,1.012317160438627600e-01,2.045307717180855078e-01,2.890625000000000000e-01,1.560919710924885129e-02,1.059582839156708450e-01,9.513150309310548780e-02,2.844256044204626077e-01
1.560919710924885129e-02,1.059582839156708450e-01,9.513150309310548780e-02,2.844256044204626077e-01,2.812500000000000000e-01,1.657613852309612612e-02,1.088623699571312775e-01,9.568588509768251316e-02,3.291667107337938325e-01
1.657613852309612612e-02,1.088623699571312775e-01,9.568588509768251316e-02,3.291667107337938325e-01,2.851562500000000000e-01,1.740494544925093312e-02,1.126472846714473147e-01,8.309870689644099917e-02,4.207794522325196129e-01
1.740494544925093312e-02,1.126472846714473147e-01,8.309870689644099917e-02,4.207794522325196129e-01,2.578125000000000000e-01,1.837188686309820448e-02,1.174186457300549352e-01,9.060669421740519258e-02,5.145227226033088908e-01
1.837188686309820448e-02,1.174186457300549352e-01,9.060669421740519258e-02,5.145227226033088908e-01,2.382812500000000000e-01,1.920069378925301148e-02,1.225742471760542379e-01,8.676787653751015517e-02,5.326322180158475916e-01
1.920069378925301148e-02,1.225742471760542379e-01,8.676787653751015517e-02,5.326322180158475916e-01,1.992187500000000000e-01,2.002950071540781501e-02,1.275484632686731956e-01,8.463839612385073985e-02,4.772384673421994350e-01
2.002950071540781501e-02,1.275484632686731956e-01,8.463839612385073985e-02,4.772384673421994350e-01,1.679687500000000000e-01,2.058203866617768982e-02,1.284195621349839833e-01,5.354571606630816744e-02,2.876213977285577150e-02
2.058203866617768982e-02,1.284195621349839833e-01,5.354571606630816744e-02,2.876213977285577150e-02,1.875000000000000000e-01,2.113457661694755768e-02,1.283003784763609711e-01,5.543093920126922897e-02,-2.663161090079238166e-02
2.113457661694755768e-02,1.283003784763609711e-01,5.543093920126922897e-02,-2.663161090079238166e-02,1.757812500000000000e-01,2.168711456771742901e-02,1.276874171014556469e-01,5.395711711172884034e-02,-1.704423097650712218e-02
2.168711456771742901e-02,1.276874171014556469e-01,5.395711711172884034e-02,-1.704423097650712218e-02,1.835937500000000000e-01,2.210151803079483251e-02,1.264900162196833933e-01,4.255230745952966187e-02,-1.278317323238034320e-01
2.210151803079483251e-02,1.264900162196833933e-01,4.255230745952966187e-02,-1.278317323238034320e-01,1.835937500000000000e-01,2.251592149387223601e-02,1.257968161565394538e-01,4.077064418275962165e-02,-2.130528872063390533e-02
2.251592149387223601e-02,1.257968161565394538e-01,4.077064418275962165e-02,-2.130528872063390533e-02,1.679687500000000000e-01,2.279219046925717168e-02,1.260329325688321622e-01,2.860631664978726188e-02,5.539375067364815663e-02
2.279219046925717168e-02,1.260329325688321622e-01,2.860631664978726188e-02,5.539375067364815663e-02,1.640625000000000000e-01,2.320659393233457518e-02,1.253606670186107608e-01,3.954888854807636633e-02,-5.326322180158476333e-02
2.320659393233457518e-02,1.253606670186107608e-01,3.954888854807636633e-02,-5.326322180158476333e-02,1.679687500000000000e-01,2.334472842002704301e-02,1.251539385139166238e-01,1.474582052547595071e-02,3.195793308095086060e-03
2.334472842002704301e-02,1.251539385139166238e-01,1.474582052547595071e-02,3.195793308095086060e-03,1.601562500000000000e-01,2.362099739541197868e-02,1.247820895859797080e-01,2.670806408825272121e-02,-4.261057744126780546e-03
2.362099739541197868e-02,1.247820895859797080e-01,2.670806408825272121e-02,-4.261057744126780546e-03,1.523437500000000000e-01,2.389726637079691435e-02,1.235917846444828105e-01,2.881402632184340562e-02,-1.278317323238034320e-01
2.389726637079691435e-02,1.235917846444828105e-01,2.881402632184340562e-02,-1.278317323238034320e-01,1.367187500000000000e-01,2.403540085848937871e-02,1.226820248123772356e-01,1.356761900256321478e-02,-6.178533728983832268e-02
2.403540085848937871e-02,1.226820248123772356e-01,1.356761900256321478e-02,-6.178533728983832268e-02,1.289062500000000000e-01,2.417353534618184654e-02,1.219615938837594060e-01,1.372673508023302541e-02,-6.178533728983832268e-02
2.417353534618184654e-02,1.219615938837594060e-01,1.372673508023302541e-02,-6.178533728983832268e-02,1.093750000000000000e-01,2.417353534618184654e-02,1.205487486692301963e-01,-0.000000000000000000e+00,-1.299622611958668184e-01
2.417353534618184654e-02,1.205487486692301963e-01,-0.000000000000000000e+00,-1.299622611958668184e-01,1.015625000000000000e-01,2.431166983387431091e-02,1.196219313201432044e-01,1.411877459465973872e-02,-5.432848623761645651e-02
2.431166983387431091e-02,1.196219313201432044e-01,1.411877459465973872e-02,-5.432848623761645651e-02,8.984375000000000000e-02,2.431166983387431091e-02,1.190442901586401814e-01,-0.000000000000000000e+00,-5.965480841777492937e-02
2.431166983387431091e-02,1.190442901586401814e-01,-0.000000000000000000e+00,-5.965480841777492937e-02,7.812500000000000000e-02,2.431166983387431091e-02,1.183496717281324190e-01,-0.000000000000000000e+00,-1.171790879634864758e-02
2.431166983387431091e-02,1.183496717281324190e-01,-0.000000000000000000e+00,-1.171790879634864758e-02,7.421875000000000000e-02,2.431166983387431091e-02,1.183098094347213719e-01,-0.000000000000000000e+00,2.556634646476068848e-02
2.431166983387431091e-02,1.183098094347213719e-01,-0.000000000000000000e+00,2.556634646476068848e-02,6.250000000000000000e-02,2.431166983387431091e-02,1.189909240875993146e-01,-0.000000000000000000e+00,9.267800593475748749e-02
2.431166983387431091e-02,1.189909240875993146e-01,-0.000000000000000000e+00,9.267800593475748749e-02,4.687500000000000000e-02,2.431166983387431091e-02,1.202933681049770109e-01,-0.000000000000000000e+00,1.672465164569761353e-01
2.431166983387431091e-02,1.202933681049770109e-01,-0.000000000000000000e+00,1.672465164569761353e-01,3.125000000000000000e-02,2.431166983387431091e-02,1.222568694189091615e-01,-0.000000000000000000e+00,2.332929114909412793e-01
2.431166983387431091e-02,1.222568694189091615e-01,-0.000000000000000000e+00,2.332929114909412793e-01,7.812500000000000000e-03,2.431166983387431091e-02,1.248696469829775890e-01,-0.000000000000000000e+00,2.961435132168112605e-01
2.431166983387431091e-02,1.248696469829775890e-01,-0.000000000000000000e+00,2.961435132168112605e-01,-7.812500000000000000e-03,2.431166983387431091e-02,1.281512955575489776e-01,-0.000000000000000000e+00,3.643204371228397909e-01
2.431166983387431091e-02,1.281512955575489776e-01,-0.000000000000000000e+00,3.643204371228397909e-01,-3.515625000000000000e-02,2.431166983387431091e-02,1.321348460552868309e-01,-0.000000000000000000e+00,4.356931543369633730e-01
2.431166983387431091e-02,1.321348460552868309e-01,-0.000000000000000000e+00,4.356931543369633730e-01,-6.250000000000000000e-02,2.431166983387431091e-02,1.367347881908338447e-01,-0.000000000000000000e+00,4.964132271907699678e-01
2.431166983387431091e-02,1.367347881908338447e-01,-0.000000000000000000e+00,4.964132271907699678e-01,-9.375000000000000000e-02,2.431166983387431091e-02,1.417946856640864561e-01,-0.000000000000000000e+00,5.390238046320378063e-01
2.431166983387431091e-02,1.417946856640864561e-01,-0.000000000000000000e+00,5.390238046320378063e-01,-1.250000000000000000e-01,2.431166983387431091e-02,1.472093430098438960e-01,-0.000000000000000000e+00,5.464806556842596308e-01
2.431166983387431091e-02,1.472093430098438960e-01,-0.000000000000000000e+00,5.464806556842596308e-01,-1.718750000000000000e-01,2.431166983387431091e-02,1.523459423564570703e-01,-0.000000000000000000e+00,5.475459201202913517e-01
2.431166983387431091e-02,1.523459423564570703e-01,-0.000000000000000000e+00,5.475459201202913517e-01,-2.226562500000000000e-01,2.417353534618184654e-02,1.570490728205345687e-01,-1.382565824145604201e-02,4.889563761385481433e-01
2.417353534618184654e-02,1.570490728205345687e-01,-1.382565824145604201e-02,4.889563761385481433e-01,-2.773437500000000000e-01,2.403540085848937871e-02,1.609197438590089513e-01,-1.274254496055413945e-02,3.462109417103009790e-01
2.403540085848937871e-02,1.609197438590089513e-01,-1.274254496055413945e-02,3.462109417103009790e-01,-3.320312500000000000e-01,2.375913188310444304e-02,1.632282301745576203e-01,-2.975441835797382542e-02,1.949433917938002137e-01
2.375913188310444304e-02,1.632282301745576203e-01,-2.975441835797382542e-02,1.949433917938002137e-01,-3.632812500000000000e-01,2.306845944464211082e-02,1.626893090956529342e-01,-6.867272357605543054e-02,-1.107875013472963133e-01
2.306845944464211082e-02,1.626893090956529342e-01,-6.867272357605543054e-02,-1.107875013472963133e-01,-3.828125000000000000e-01,2.237778700617976471e-02,1.608173355367863711e-01,-6.866946786451333384e-02,-2.055960361541171733e-01
2.237778700617976471e-02,1.608173355367863711e-01,-6.866946786451333384e-02,-2.055960361541171733e-01,-3.945312500000000000e-01,2.127271110464002898e-02,1.570445092003258658e-01,-1.016385824207120120e-01,-4.090615434361710157e-01
2.127271110464002898e-02,1.570445092003258658e-01,-1.016385824207120120e-01,-4.090615434361710157e-01,-4.023437500000000000e-01,2.016763520310028632e-02,1.514371376566240324e-01,-1.195456585714368275e-01,-5.720470021490203782e-01
2.016763520310028632e-02,1.514371376566240324e-01,-1.195456585714368275e-01,-5.720470021490203782e-01,-3.828125000000000000e-01,1.892442481386807582e-02,1.437329126684399883e-01,-1.209136767164801368e-01,-7.360977252979014063e-01
1.892442481386807582e-02,1.437329126684399883e-01,-1.209136767164801368e-01,-7.360977252979014063e-01,-3.789062500000000000e-01,1.768121442463586879e-02,1.359472298671585699e-01,-1.301810587541684106e-01,-8.064051780759933230e-01
1.768121442463586879e-02,1.359472298671585699e-01,-1.301810587541684106e-01,-8.064051780759933230e-01,-3.789062500000000000e-01,1.629986954771119045e-02,1.269418099075703688e-01,-1.383192957878263407e-01,-9.108010928070994217e-01
1.629986954771119045e-02,1.269418099075703688e-01,-1.383192957878263407e-01,-9.108010928070994217e-01,-3.750000000000000000e-01,1.491852467078651039e-02,1.178100210099306822e-01,-1.355397076373155707e-01,-8.905610685224971679e-01
1.491852467078651039e-02,1.178100210099306822e-01,-1.355397076373155707e-01,-8.905610685224971679e-01,-3.867187500000000000e-01,1.353717979386183379e-02,1.095258961760754851e-01,-1.400546398826310601e-01,-8.309062601047222385e-01
1.353717979386183379e-02,1.095258961760754851e-01,-1.400546398826310601e-01,-8.309062601047222385e-01,-3.867187500000000000e-01,1.215583491693715545e-02,9.917810675774858808e-02,-1.385872923184394978e-01,-1.000283305433761871e+00
1.215583491693715545e-02,9.917810675774858808e-02,-1.385872923184394978e-01,-1.000283305433761871e+00,-3.828125000000000000e-01,1.063635555232001449e-02,8.972655434547967268e-02,-1.510764104997306678e-01,-9.054747706269410390e-01
1.063635555232001449e-02,8.972655434547967268e-02,-1.510764104997306678e-01,-9.054747706269410390e-01,-3.828125000000000000e-01,9.116876187702870060e-03,8.135302920979368968e-02,-1.452571709841856962e-01,-8.117315002561517057e-01
9.116876187702870060e-03,8.135302920979368968e-02,-1.452571709841856962e-01,-8.117315002561517057e-01,-4.023437500000000000e-01,7.597396823085724761e-03,7.309077633438761101e-02,-1.385258412183178189e-01,-8.692557798018633042e-01
7.597396823085724761e-03,7.309077633438761101e-02,-1.385258412183178189e-01,-8.692557798018633042e-01,-4.179687500000000000e-01,5.939782970776110761e-03,6.381382389958456525e-02,-1.939286606007537828e-01,-9.044095061909093181e-01
5.939782970776110761e-03,6.381382389958456525e-02,-1.939286606007537828e-01,-9.044095061909093181e-01,-3.828125000000000000e-01,4.420303606158967197e-03,5.432350563025258039e-02,-1.480511621467499594e-01,-9.800432811491597285e-01
4.420303606158967197e-03,5.432350563025258039e-02,-1.480511621467499594e-01,-9.800432811491597285e-01,-3.867187500000000000e-01,2.900824241541821898e-03,4.460776622785248696e-02,-1.404986304740007963e-01,-9.534116702483673711e-01
2.900824241541821898e-03,4.460776622785248696e-02,-1.404986304740007963e-01,-9.534116702483673711e-01,-3.867187500000000000e-01,1.105075901539741799e-03,3.504847522136353422e-02,-1.976309843736476501e-01,-9.214537371674164090e-01
1.105075901539741799e-03,3.504847522136353422e-02,-1.976309843736476501e-01,-9.214537371674164090e-01,-3.593750000000000000e-01,-5.525379507698708996e-04,2.590508471013402286e-02,-1.580624837720551457e-01,-9.150621505512263054e-01
-5.525379507698708996e-04,2.590508471013402286e-02,-1.580624837720551457e-01,-9.150621505512263054e-01,-3.437500000000000000e-01,-1.933882827694548149e-03,1.677337000603910597e-02,-1.449459707461393243e-01,-8.969526551386873825e-01
-1.933882827694548149e-03,1.677337000603910597e-02,-1.449459707461393243e-01,-8.969526551386873825e-01,-3.554687500000000000e-01,-3.453362192311693231e-03,7.957513629301877361e-03,-1.548725031452735101e-01,-8.713863086739267461e-01
-3.453362192311693231e-03,7.957513629301877361e-03,-1.548725031452735101e-01,-8.713863086739267461e-01,-3.437500000000000000e-01,-4.972841556928837663e-03,-8.626689313682013409e-04,-1.531751478580803127e-01,-8.745821019820217979e-01
-4.972841556928837663e-03,-8.626689313682013409e-04,-1.531751478580803127e-01,-8.745821019820217979e-01,-3.164062500000000000e-01,-6.354186433853513394e-03,-9.592121992124323995e-03,-1.361608503364122313e-01,-8.713863086739267461e-01
-6.354186433853513394e-03,-9.592121992124323995e-03,-1.361608503364122313e-01,-8.713863086739267461e-01,-3.164062500000000000e-01,-7.873665798470659560e-03,-1.851066340847745337e-02,-1.461498928367269690e-01,-9.022789773188458762e-01
-7.873665798470659560e-03,-1.851066340847745337e-02,-1.461498928367269690e-01,-9.022789773188458762e-01,-2.890625000000000000e-01,-9.116876187702870060e-03,-2.786787676584245171e-02,-1.240608671789444895e-01,-9.523464058123356502e-01
-9.116876187702870060e-03,-2.786787676584245171e-02,-1.240608671789444895e-01,-9.523464058123356502e-01,-2.734375000000000000e-01,-1.036008657693507709e-02,-3.558434365952796441e-02,-1.297276354869562331e-01,-6.008091419218761775e-01
-1.036008657693507709e-02,-3.558434365952796441e-02,-1.297276354869562331e-01,-6.008091419218761775e-01,-2.578125000000000000e-01,-1.160329696616728759e-02,-3.736480240023686700e-02,-1.230276120328004791e-01,-1.448759633003105507e-01
-1.160329696616728759e-02,-3.736480240023686700e-02,-1.230276120328004791e-01,-1.448759633003105507e-01,-2.812500000000000000e-01,-1.270837286770702679e-02,-3.914037282060842116e-02,-1.123914712447075526e-01,-1.821602185614198954e-01
-1.270837286770702679e-02,-3.914037282060842116e-02,-1.123914712447075526e-01,-1.821602185614198954e-01,-2.968750000000000000e-01,-1.381344876924677292e-02,-4.155408244406273016e-02,-1.022461897584875656e-01,-2.769687533682407277e-01
-1.381344876924677292e-02,-4.155408244406273016e-02,-1.022461897584875656e-01,-2.769687533682407277e-01,-2.968750000000000000e-01,-1.491852467078651039e-02,-4.461317584444562945e-02,-1.156068209944810798e-01,-2.886866621645894360e-01
-1.491852467078651039e-02,-4.461317584444562945e-02,-1.156068209944810798e-01,-2.886866621645894360e-01,-2.929687500000000000e-01,-1.602360057232625479e-02,-4.735816251117871273e-02,-1.102527182238762643e-01,-2.684466378799871822e-01
-1.602360057232625479e-02,-4.735816251117871273e-02,-1.102527182238762643e-01,-2.684466378799871822e-01,-2.890625000000000000e-01,-1.712867647386599745e-02,-5.037098594330122192e-02,-1.139694675092020743e-01,-3.270361818617304461e-01
-1.712867647386599745e-02,-5.037098594330122192e-02,-1.139694675092020743e-01,-3.270361818617304461e-01,-2.851562500000000000e-01,-1.823375237540574012e-02,-5.410365724657315717e-02,-1.066380829203209257e-01,-4.090615434361710157e-01
-1.823375237540574012e-02,-5.410365724657315717e-02,-1.066380829203209257e-01,-4.090615434361710157e-01,-2.890625000000000000e-01,-1.933882827694547932e-02,-5.873245698579687007e-02,-1.136954957228086399e-01,-4.367584187729950385e-01
-1.933882827694547932e-02,-5.873245698579687007e-02,-1.136954957228086399e-01,-4.367584187729950385e-01,-2.695312500000000000e-01,-2.044390417848521851e-02,-6.262444839682043685e-02,-1.105287772536482499e-01,-3.856257258434736546e-01
-2.044390417848521851e-02,-6.262444839682043685e-02,-1.105287772536482499e-01,-3.856257258434736546e-01,-2.500000000000000000e-01,-2.154898008002496118e-02,-6.671903093575383414e-02,-1.092650701115452372e-01,-4.058657501280758528e-01
-2.154898008002496118e-02,-6.671903093575383414e-02,-1.092650701115452372e-01,-4.058657501280758528e-01,-2.304687500000000000e-01,-2.251592149387223601e-02,-7.095820130359400957e-02,-9.489555524042476986e-02,-4.186489233604562821e-01
-2.251592149387223601e-02,-7.095820130359400957e-02,-9.489555524042476986e-02,-4.186489233604562821e-01,-2.304687500000000000e-01,-2.334472842002704301e-02,-7.373338749696900507e-02,-8.498809880934934946e-02,-2.109223583342756669e-01
-2.334472842002704301e-02,-7.373338749696900507e-02,-8.498809880934934946e-02,-2.109223583342756669e-01,-2.187500000000000000e-01,-2.417353534618184654e-02,-7.624595500938163850e-02,-8.060537959048386103e-02,-2.684466378799871822e-01
-2.417353534618184654e-02,-7.624595500938163850e-02,-8.060537959048386103e-02,-2.684466378799871822e-01,-2.109375000000000000e-01,-2.500234227233665701e-02,-7.798465942728732836e-02,-8.246982837347734130e-02,-1.470064921723739371e-01
-2.500234227233665701e-02,-7.798465942728732836e-02,-8.246982837347734130e-02,-1.470064921723739371e-01,-2.109375000000000000e-01,-2.569301471079898924e-02,-7.946767843170217394e-02,-7.217685298316529885e-02,-1.182443523995181656e-01
-2.569301471079898924e-02,-7.946767843170217394e-02,-7.217685298316529885e-02,-1.182443523995181656e-01,-2.031250000000000000e-01,-2.638368714926133188e-02,-8.107293961659897685e-02,-6.565636578877565022e-02,-2.247707960026876783e-01
-2.638368714926133188e-02,-8.107293961659897685e-02,-6.565636578877565022e-02,-2.247707960026876783e-01,-1.953125000000000000e-01,-2.707435958772366758e-02,-8.162647517721617618e-02,-7.047365764930477172e-02,4.261057744126780546e-03
-2.707435958772366758e-02,-8.162647517721617618e-02,-7.047365764930477172e-02,4.261057744126780546e-03,-1.796875000000000000e-01,-2.762689753849354585e-02,-8.203161696636755706e-02,-5.294750141800096815e-02,-3.089266864491916134e-02
-2.762689753849354585e-02,-8.203161696636755706e-02,-5.294750141800096815e-02,-3.089266864491916134e-02,-1.914062500000000000e-01,-2.817943548926341024e-02,-8.258564676884801170e-02,-5.903587062018154225e-02,-7.669903939428206197e-02
-2.817943548926341024e-02,-8.258564676884801170e-02,-5.903587062018154225e-02,-7.669903939428206197e-02,-1.835937500000000000e-01,-2.873197344003328851e-02,-8.278776843467308688e-02,-5.326144826865927134e-02,1.597896654047542900e-02
-2.873197344003328851e-02,-8.278776843467308688e-02,-5.326144826865927134e-02,1.597896654047542900e-02,-1.640625000000000000e-01,-2.914637690311068854e-02,-8.354490072234425913e-02,-3.847046552310461054e-02,-1.065264436031695267e-01
-2.914637690311068854e-02,-8.354490072234425913e-02,-3.847046552310461054e-02,-1.065264436031695267e-01,-1.640625000000000000e-01,-2.956078036618809204e-02,-8.403348128220476665e-02,-4.688030269714662385e-02,-3.621899082507763767e-02
-2.956078036618809204e-02,-8.403348128220476665e-02,-4.688030269714662385e-02,-3.621899082507763767e-02,-1.562500000000000000e-01,-2.997518382926549207e-02,-8.445305286984237936e-02,-4.190698482976636108e-02,-1.917475984857051549e-02
-2.997518382926549207e-02,-8.445305286984237936e-02,-4.190698482976636108e-02,-1.917475984857051549e-02,-1.328125000000000000e-01,-3.025145280465043121e-02,-8.438746469228951275e-02,-2.627028652957335425e-02,1.065264436031695136e-03
-3.025145280465043121e-02,-8.438746469228951275e-02,-2.627028652957335425e-02,1.065264436031695136e-03,-1.406250000000000000e-01,-3.052772178003536341e-02,-8.398825438770464447e-02,-2.642424675118426949e-02,4.687163518539459034e-02
-3.052772178003536341e-02,-8.398825438770464447e-02,-2.642424675118426949e-02,4.687163518539459034e-02,-1.328125000000000000e-01,-3.080399075542029907e-02,-8.336502183648247799e-02,-2.888297486310557188e-02,5.965480841777492937e-02
-3.080399075542029907e-02,-8.336502183648247799e-02,-2.888297486310557188e-02,5.965480841777492937e-02,-1.132812500000000000e-01,-3.094212524311277038e-02,-8.237765915785030812e-02,-1.360649196276450881e-02,8.841694819063070088e-02
-3.094212524311277038e-02,-8.237765915785030812e-02,-1.360649196276450881e-02,8.841694819063070088e-02,-1.093750000000000000e-01,-3.108025973080523474e-02,-8.163703593040490258e-02,-1.411258426137421314e-02,9.587379924285256705e-02
-3.108025973080523474e-02,-8.163703593040490258e-02,-1.411258426137421314e-02,9.587379924285256705e-02,-1.015625000000000000e-01,-3.121839421849770257e-02,-8.071716274886771292e-02,-1.387266627397940044e-02,7.882956826634544834e-02
-3.121839421849770257e-02,-8.071716274886771292e-02,-1.387266627397940044e-02,7.882956826634544834e-02,-8.593750000000000000e-02,-3.121839421849770257e-02,-7.954906119621586724e-02,-0.000000000000000000e+00,1.161138235274547792e-01
-3.121839421849770257e-02,-7.954906119621586724e-02,-0.000000000000000000e+00,1.161138235274547792e-01,-9.375000000000000000e-02,-3.121839421849770257e-02,-7.771411488814344848e-02,-0.000000000000000000e+00,1.757686319452297086e-01
-3.121839421849770257e-02,-7.771411488814344848e-02,-0.000000000000000000e+00,1.757686319452297086e-01,-8.984375000000000000e-02,-3.121839421849770257e-02,-7.688816887229220354e-02,-0.000000000000000000e+00,5.113269292952137696e-02
-3.121839421849770257e-02,-7.688816887229220354e-02,-0.000000000000000000e+00,5.113269292952137696e-02,-7.812500000000000000e-02,-3.121839421849770257e-02,-7.654974667100006291e-02,-0.000000000000000000e+00,1.704423097650712218e-02
